[17-Aug-2014 1:16:39 PM] Mod T used command:	[tele 0,40,48,51,23]
[17-Aug-2014 1:16:41 PM] Mod T used command:	[tele 0,40,48,42,29]
[17-Aug-2014 1:16:50 PM] Mod T used command:	[tele 0,40,48,35,18]
[17-Aug-2014 1:16:52 PM] Mod T used command:	[tele 0,40,48,42,13]
[17-Aug-2014 1:16:54 PM] Mod T used command:	[tele 0,40,48,42,11]
[17-Aug-2014 1:16:55 PM] Mod T used command:	[obj 28716]
[17-Aug-2014 1:16:58 PM] Mod T used command:	[tele 0,40,48,41,11]
[17-Aug-2014 1:16:59 PM] Mod T used command:	[obj 28716]
[17-Aug-2014 1:17:03 PM] Mod T used command:	[obj 28716]
[17-Aug-2014 1:17:05 PM] Mod T used command:	[tele 0,40,48,45,15]
[17-Aug-2014 1:17:10 PM] Mod T used command:	[tele 0,40,48,45,22]
[17-Aug-2014 1:17:12 PM] Mod T used command:	[tele 0,40,48,47,27]
[17-Aug-2014 1:17:33 PM] Mod T used command:	[obj 11231 10 1]
[17-Aug-2014 1:17:35 PM] Mod T used command:	[obj 11231 10 2]
[17-Aug-2014 1:17:36 PM] Mod T used command:	[obj 11231 10 3]
[17-Aug-2014 1:17:40 PM] Mod T used command:	[obj 11231 10 3]
[17-Aug-2014 1:18:10 PM] Mod T used command:	[tele 0,40,48,48,23]
[17-Aug-2014 1:18:11 PM] Mod T used command:	[obj 1814 4 1]
[17-Aug-2014 1:18:13 PM] Mod T used command:	[obj 1814 4 2]
[17-Aug-2014 1:18:24 PM] Mod T used command:	[tele 0,40,48,47,19]
[17-Aug-2014 1:18:26 PM] Mod T used command:	[tele 0,40,48,48,18]
[17-Aug-2014 1:18:41 PM] Mod T used command:	[tele 0,40,48,48,23]
[17-Aug-2014 1:18:42 PM] Mod T used command:	[obj 1814 4 2]
[17-Aug-2014 1:18:45 PM] Mod T used command:	[obj 1814 4 2]
[17-Aug-2014 1:20:22 PM] Mod T used command:	[rmospns]
[17-Aug-2014 1:20:26 PM] Mod T used command:	[tele 0,40,48,43,24]
[17-Aug-2014 1:20:28 PM] Mod T used command:	[pos]
[17-Aug-2014 1:20:37 PM] Mod T used command:	[tele 0,40,48,47,23]
[17-Aug-2014 1:20:43 PM] Mod T used command:	[pos]
[17-Aug-2014 1:20:53 PM] Mod T used command:	[tele 0,40,48,53,22]
[17-Aug-2014 1:20:57 PM] Mod T used command:	[pos]
[17-Aug-2014 1:21:14 PM] Mod T used command:	[tele 0,40,48,53,24]
[17-Aug-2014 1:21:15 PM] Mod T used command:	[pos]
[17-Aug-2014 1:21:26 PM] Mod T used command:	[tele 0,40,48,44,16]
[17-Aug-2014 1:21:27 PM] Mod T used command:	[tele 0,40,48,46,16]
[17-Aug-2014 1:21:31 PM] Mod T used command:	[pos]
[17-Aug-2014 1:21:38 PM] Mod T used command:	[tele 0,40,48,46,30]
[17-Aug-2014 1:21:41 PM] Mod T used command:	[pos]
[17-Aug-2014 1:22:59 PM] Mod T used command:	[tele 0,40,48,50,22]
[17-Aug-2014 1:23:12 PM] Mod T used command:	[tele 0,48,54,23,40]
[17-Aug-2014 1:23:22 PM] Mod T used command:	[tele 0,48,54,25,39]
[17-Aug-2014 1:23:25 PM] Mod T used command:	[tele 0,48,54,26,39]
[17-Aug-2014 1:23:28 PM] Mod T used command:	[parseobjects]
[17-Aug-2014 1:23:47 PM] Mod T used command:	[tele 0,48,54,15,42]
[17-Aug-2014 1:23:53 PM] Mod T used command:	[obj 42218 10 1]
[17-Aug-2014 1:23:54 PM] Mod T used command:	[tele 0,48,54,15,44]
[17-Aug-2014 1:24:06 PM] Mod T used command:	[tele 0,48,54,14,42]
[17-Aug-2014 1:24:07 PM] Mod T used command:	[obj 42377 10 1]
[17-Aug-2014 1:24:08 PM] Mod T used command:	[tele 0,48,54,14,44]
[17-Aug-2014 1:24:15 PM] Mod T used command:	[xtele 2607 3097]
[17-Aug-2014 1:24:21 PM] Mod T used command:	[tele 0,40,48,54,24]
[17-Aug-2014 1:24:24 PM] Mod T used command:	[tele 0,40,48,54,25]
[17-Aug-2014 1:24:28 PM] Mod T used command:	[obj 42377 10 1]
[17-Aug-2014 1:24:31 PM] Mod T used command:	[obj 42377 10 2]
[17-Aug-2014 1:24:37 PM] Mod T used command:	[obj 42218 10 2]
[17-Aug-2014 1:24:43 PM] Mod T used command:	[obj 42218 10 1]
[17-Aug-2014 1:24:43 PM] Mod T used command:	[obj 42218 10 2]
[17-Aug-2014 1:24:44 PM] Mod T used command:	[obj 42218 10 3]
[17-Aug-2014 1:24:44 PM] Mod T used command:	[obj 42218 10 4]
[17-Aug-2014 1:24:46 PM] Mod T used command:	[obj 42218 10 5]
[17-Aug-2014 1:24:47 PM] Mod T used command:	[obj 42218 10 6]
[17-Aug-2014 1:24:51 PM] Mod T used command:	[obj 42218 10 0]
[17-Aug-2014 1:24:57 PM] Mod T used command:	[obj 42218 10 1]
[17-Aug-2014 1:24:59 PM] Mod T used command:	[obj 42218 10 2]
[17-Aug-2014 1:25:01 PM] Mod T used command:	[obj 42218 10 3]
[17-Aug-2014 1:25:01 PM] Mod T used command:	[obj 42218 10 4]
[17-Aug-2014 1:25:10 PM] Mod T used command:	[tele 0,40,48,54,24]
[17-Aug-2014 1:25:10 PM] Mod T used command:	[obj 42377 10 4]
[17-Aug-2014 1:25:11 PM] Mod T used command:	[tele 0,40,48,54,23]
[17-Aug-2014 1:25:12 PM] Mod T used command:	[obj 42377 10 4]
[17-Aug-2014 1:25:23 PM] Mod T used command:	[tele 0,40,48,54,24]
[17-Aug-2014 1:25:27 PM] Mod T used command:	[obj 42218 10 4]
[17-Aug-2014 1:25:32 PM] Mod T used command:	[obj 42218 10 1]
[17-Aug-2014 1:25:33 PM] Mod T used command:	[obj 42218 10 12]
[17-Aug-2014 1:25:34 PM] Mod T used command:	[obj 42218 10 2]
[17-Aug-2014 1:25:35 PM] Mod T used command:	[obj 42218 10 12]
[17-Aug-2014 1:25:38 PM] Mod T used command:	[tele 0,40,48,54,25]
[17-Aug-2014 1:25:39 PM] Mod T used command:	[obj 42218 10 12]
[17-Aug-2014 1:25:40 PM] Mod T used command:	[obj 42218 10 12]
[17-Aug-2014 1:25:43 PM] Mod T used command:	[tele 0,40,48,54,23]
[17-Aug-2014 1:25:44 PM] Mod T used command:	[obj 42218 10 12]
[17-Aug-2014 1:25:48 PM] Mod T used command:	[tele 0,40,48,52,23]
[17-Aug-2014 1:25:50 PM] Mod T used command:	[tele 0,40,48,54,25]
[17-Aug-2014 1:26:01 PM] Mod T used command:	[obj 42218 10 12]
[17-Aug-2014 1:26:01 PM] Mod T used command:	[tele 0,40,48,54,24]
[17-Aug-2014 1:26:02 PM] Mod T used command:	[obj 42218 10 12]
[17-Aug-2014 1:26:02 PM] Mod T used command:	[tele 0,40,48,54,23]
[17-Aug-2014 1:26:03 PM] Mod T used command:	[obj 42218 10 12]
[17-Aug-2014 1:26:03 PM] Mod T used command:	[tele 0,40,48,52,22]
[17-Aug-2014 1:26:07 PM] Mod T used command:	[rspns]
[17-Aug-2014 1:26:10 PM] Mod T used command:	[tele 0,40,48,55,24]
[17-Aug-2014 1:26:15 PM] Mod T used command:	[n 2241 WEST]
[17-Aug-2014 1:26:16 PM] Mod T used command:	[tele 0,40,48,52,21]
[17-Aug-2014 1:26:48 PM] Mod T used command:	[tele 0,40,48,54,23]
[17-Aug-2014 1:26:57 PM] Mod T used command:	[obj 24124 10 1]
[17-Aug-2014 1:28:07 PM] Mod T used command:	[xtele 2613 3096]
[17-Aug-2014 1:28:22 PM] Mod T used command:	[tele 0,40,48,55,21]
[17-Aug-2014 1:28:26 PM] Mod T used command:	[n 494 WEST]
[17-Aug-2014 1:28:27 PM] Mod T used command:	[tele 0,40,48,51,20]
[17-Aug-2014 1:28:53 PM] Mod T used command:	[tele 0,48,54,22,21]
[17-Aug-2014 1:28:54 PM] Mod T used command:	[tele 0,48,54,15,36]
[17-Aug-2014 1:28:57 PM] Mod T used command:	[xtele 2614 3095]
[17-Aug-2014 1:29:01 PM] Mod T used command:	[rspns]
[17-Aug-2014 1:29:17 PM] Mod T used command:	[tele 0,40,48,55,22]
[17-Aug-2014 1:29:21 PM] Mod T used command:	[n 2759 WEST]
[17-Aug-2014 1:29:22 PM] Mod T used command:	[tele 0,40,48,55,21]
[17-Aug-2014 1:29:22 PM] Mod T used command:	[n 2759 WEST]
[17-Aug-2014 1:29:23 PM] Mod T used command:	[tele 0,40,48,55,20]
[17-Aug-2014 1:29:24 PM] Mod T used command:	[n 2759 WEST]
[17-Aug-2014 1:29:24 PM] Mod T used command:	[tele 0,40,48,55,19]
[17-Aug-2014 1:29:25 PM] Mod T used command:	[n 2759 WEST]
[17-Aug-2014 1:29:25 PM] Mod T used command:	[tele 0,40,48,52,19]
[17-Aug-2014 1:29:28 PM] Mod T used command:	[POS]
[17-Aug-2014 1:30:17 PM] Mod T used command:	[tele 0,40,48,36,24]
[17-Aug-2014 1:30:18 PM] Mod T used command:	[tele 0,40,48,17,26]
[17-Aug-2014 1:30:20 PM] Mod T used command:	[tele 0,40,48,3,19]
[17-Aug-2014 1:30:25 PM] Mod T used command:	[tele 0,39,48,49,20]
[17-Aug-2014 1:30:34 PM] Mod T used command:	[POS]
[17-Aug-2014 1:30:40 PM] Mod T used command:	[tele 0,40,48,8,17]
[17-Aug-2014 1:30:58 PM] Mod T used command:	[rspns]
[17-Aug-2014 1:31:11 PM] Mod T used command:	[tele 0,48,54,26,47]
[17-Aug-2014 1:31:12 PM] Mod T used command:	[tele 0,48,54,33,44]
[17-Aug-2014 1:31:41 PM] Mod T used command:	[tele 0,48,54,20,43]
[17-Aug-2014 1:31:42 PM] Mod T used command:	[tele 0,48,54,16,43]
[17-Aug-2014 1:31:50 PM] Mod T used command:	[tele 0,48,54,13,43]
[17-Aug-2014 1:32:41 PM] Mod T used command:	[rmospns]
[17-Aug-2014 1:32:54 PM] Mod T used command:	[parseobjects]
[17-Aug-2014 1:33:39 PM] Mod T used command:	[tele 0,40,48,47,19]
[17-Aug-2014 1:33:40 PM] Mod T used command:	[pos]
[17-Aug-2014 1:34:48 PM] Mod T used command:	[parseobjects]
[17-Aug-2014 1:35:00 PM] Mod T used command:	[obj 1902 0 2]
[17-Aug-2014 1:35:07 PM] Mod T used command:	[obj 1821 5 2]
[17-Aug-2014 1:35:13 PM] Mod T used command:	[obj 4736 22 0]
